method,image_idx,n_out
advanced,28071,19
advanced,28072,58
advanced,28073,20
advanced,28074,34
advanced,28075,40
advanced,28076,52
advanced,28077,32
advanced,28078,43
advanced,28079,29
advanced,28080,54
advanced,28081,45
advanced,28082,35
advanced,28083,24
advanced,28084,75
advanced,28085,33
advanced,28086,53
advanced,28087,18
advanced,28088,26
advanced,28089,18
advanced,28090,18
advanced,28091,28
advanced,28092,41
advanced,28093,53
advanced,28094,35
advanced,28095,32
advanced,28096,29
advanced,28097,60
advanced,28098,46
advanced,28099,19
advanced,28100,22
advanced,28101,36
advanced,28102,36
advanced,28103,43
advanced,28104,51
advanced,28105,26
advanced,28106,39
advanced,28107,45
advanced,28108,83
advanced,28109,52
advanced,28110,11
advanced,28111,32
advanced,28112,32
advanced,28113,35
advanced,28114,14
advanced,28115,31
advanced,28116,23
advanced,28117,46
advanced,28118,23
advanced,28119,46
advanced,28120,52
advanced,28121,21
advanced,28122,22
advanced,28123,25
advanced,28124,34
advanced,28125,54
advanced,28126,29
advanced,28127,37
advanced,28128,30
advanced,28129,34
advanced,28130,20
advanced,28131,36
advanced,28132,37
advanced,28133,54
advanced,28134,32
advanced,28135,27
advanced,28136,41
advanced,28137,22
advanced,28138,28
advanced,28139,59
advanced,28140,29
advanced,28141,35
advanced,28142,9
advanced,28143,36
advanced,28144,30
advanced,28145,26
advanced,28146,85
advanced,28147,19
advanced,28148,30
advanced,28149,24
advanced,28150,25
advanced,28151,44
advanced,28152,23
advanced,28153,31
advanced,28154,67
advanced,28155,33
advanced,28156,38
advanced,28157,40
advanced,28158,48
advanced,28159,14
advanced,28160,25
advanced,28161,43
advanced,28162,27
advanced,28163,39
advanced,28164,18
advanced,28165,36
advanced,28166,35
advanced,28167,46
advanced,28168,19
advanced,28169,45
advanced,28170,12
advanced,28171,16
advanced,28172,16
advanced,28173,26
advanced,28174,29
advanced,28175,28
advanced,28176,49
advanced,28177,30
advanced,28178,20
advanced,28179,47
advanced,28180,12
advanced,28181,53
advanced,28182,57
advanced,28183,29
advanced,28184,37
advanced,28185,12
advanced,28186,23
advanced,28187,26
advanced,28188,27
advanced,28189,42
advanced,28190,20
advanced,28191,52
advanced,28192,39
advanced,28193,49
advanced,28194,35
advanced,28195,47
advanced,28196,53
advanced,28197,45
advanced,28198,25
advanced,28199,28
advanced,28200,44
advanced,28201,32
advanced,28202,11
advanced,28203,27
advanced,28204,48
advanced,28205,45
advanced,28206,56
advanced,28207,55
advanced,28208,51
advanced,28209,50
advanced,28210,46
advanced,28211,47
advanced,28212,48
advanced,28213,24
advanced,28214,28
advanced,28215,44
advanced,28216,34
advanced,28217,32
advanced,28218,34
advanced,28219,38
advanced,28220,44
advanced,28221,39
advanced,28222,35
advanced,28223,19
advanced,28224,13
advanced,28225,73
advanced,28226,47
advanced,28227,45
advanced,28228,37
advanced,28229,22
advanced,28230,32
advanced,28231,86
advanced,28232,18
advanced,28233,29
advanced,28234,27
advanced,28235,52
advanced,28236,42
advanced,28237,28
advanced,28238,42
advanced,28239,40
advanced,28240,21
advanced,28241,8
advanced,28242,36
advanced,28243,29
advanced,28244,45
advanced,28245,31
advanced,28246,47
advanced,28247,61
advanced,28248,43
advanced,28249,49
advanced,28250,40
advanced,28251,22
advanced,28252,40
advanced,28253,48
advanced,28254,17
advanced,28255,25
advanced,28256,27
advanced,28257,42
advanced,28258,43
advanced,28259,17
advanced,28260,34
advanced,28261,27
advanced,28262,17
advanced,28263,38
advanced,28264,52
advanced,28265,39
advanced,28266,41
advanced,28267,48
advanced,28268,54
advanced,28269,43
advanced,28270,37
advanced,28271,23
advanced,28272,44
advanced,28273,71
advanced,28274,23
advanced,28275,35
advanced,28276,24
advanced,28277,17
advanced,28278,32
advanced,28279,31
advanced,28280,35
advanced,28281,31
advanced,28282,28
advanced,28283,47
advanced,28284,27
advanced,28285,37
advanced,28286,42
advanced,28287,34
advanced,28288,53
advanced,28289,30
advanced,28290,24
advanced,28291,34
advanced,28292,30
advanced,28293,47
advanced,28294,21
advanced,28295,36
advanced,28296,20
advanced,28297,46
advanced,28298,46
advanced,28299,31
advanced,28300,41
advanced,28301,31
advanced,28302,29
advanced,28303,35
advanced,28304,49
advanced,28305,23
advanced,28306,67
advanced,28307,50
advanced,28308,25
advanced,28309,18
advanced,28310,14
advanced,28311,22
advanced,28312,20
advanced,28313,30
advanced,28314,24
advanced,28315,29
advanced,28316,58
advanced,28317,35
advanced,28318,61
advanced,28319,49
advanced,28320,29
advanced,28321,14
advanced,28322,20
advanced,28323,31
advanced,28324,21
advanced,28325,25
advanced,28326,14
advanced,28327,23
advanced,28328,32
advanced,28329,31
advanced,28330,56
advanced,28331,23
advanced,28332,35
advanced,28333,41
advanced,28334,42
advanced,28335,42
advanced,28336,13
advanced,28337,34
advanced,28338,32
advanced,28339,29
advanced,28340,29
advanced,28341,14
advanced,28342,34
advanced,28343,25
advanced,28344,41
advanced,28345,42
advanced,28346,26
advanced,28347,38
advanced,28348,31
advanced,28349,65
advanced,28350,45
advanced,28351,39
advanced,28352,32
advanced,28353,23
advanced,28354,31
advanced,28355,69
advanced,28356,46
advanced,28357,46
advanced,28358,58
advanced,28359,8
advanced,28360,34
advanced,28361,63
advanced,28362,26
advanced,28363,57
advanced,28364,41
advanced,28365,23
advanced,28366,24
advanced,28367,45
advanced,28368,49
advanced,28369,15
advanced,28370,57
advanced,28371,28
advanced,28372,24
advanced,28373,32
advanced,28374,42
advanced,28375,25
advanced,28376,21
advanced,28377,17
advanced,28378,67
advanced,28379,78
advanced,28380,117
advanced,28381,31
advanced,28382,30
advanced,28383,20
advanced,28384,59
advanced,28385,30
advanced,28386,19
advanced,28387,33
advanced,28388,32
advanced,28389,43
advanced,28390,45
advanced,28391,39
advanced,28392,24
advanced,28393,47
advanced,28394,12
advanced,28395,38
advanced,28396,22
advanced,28397,30
advanced,28398,45
advanced,28399,19
advanced,28400,43
advanced,28401,13
advanced,28402,8
advanced,28403,37
advanced,28404,43
advanced,28405,23
advanced,28406,9
advanced,28407,43
advanced,28408,26
advanced,28409,43
advanced,28410,45
advanced,28411,47
advanced,28412,27
advanced,28413,18
advanced,28414,21
advanced,28415,42
advanced,28416,33
advanced,28417,28
advanced,28418,12
advanced,28419,27
advanced,28420,16
advanced,28421,40
advanced,28422,34
advanced,28423,20
advanced,28424,33
advanced,28425,28
advanced,28426,74
advanced,28427,52
advanced,28428,24
advanced,28429,34
advanced,28430,19
advanced,28431,14
advanced,28432,20
advanced,28433,57
advanced,28434,19
advanced,28435,26
advanced,28436,42
advanced,28437,13
advanced,28438,63
advanced,28439,43
advanced,28440,26
advanced,28441,42
advanced,28442,28
advanced,28443,42
advanced,28444,27
advanced,28445,17
advanced,28446,25
advanced,28447,43
advanced,28448,19
advanced,28449,42
advanced,28450,40
advanced,28451,27
advanced,28452,18
advanced,28453,59
advanced,28454,38
advanced,28455,43
advanced,28456,31
advanced,28457,36
advanced,28458,42
advanced,28459,30
advanced,28460,31
advanced,28461,25
advanced,28462,62
advanced,28463,16
advanced,28464,47
advanced,28465,37
advanced,28466,44
advanced,28467,33
advanced,28468,36
advanced,28469,17
advanced,28470,23
advanced,28471,37
advanced,28472,26
advanced,28473,38
advanced,28474,31
advanced,28475,52
advanced,28476,57
advanced,28477,23
advanced,28478,46
advanced,28479,22
advanced,28480,24
advanced,28481,19
advanced,28482,25
advanced,28483,30
advanced,28484,16
advanced,28485,37
advanced,28486,45
advanced,28487,17
advanced,28488,24
advanced,28489,72
advanced,28490,26
advanced,28491,42
advanced,28492,63
advanced,28493,28
advanced,28494,56
advanced,28495,42
advanced,28496,42
advanced,28497,10
advanced,28498,27
advanced,28499,14
advanced,28500,54
advanced,28501,34
advanced,28502,19
advanced,28503,82
advanced,28504,27
advanced,28505,20
advanced,28506,35
advanced,28507,40
advanced,28508,52
advanced,28509,31
advanced,28510,42
advanced,28511,11
advanced,28512,30
advanced,28513,26
advanced,28514,29
advanced,28515,37
advanced,28516,23
advanced,28517,22
advanced,28518,21
advanced,28519,41
advanced,28520,36
advanced,28521,88
advanced,28522,41
advanced,28523,31
advanced,28524,32
advanced,28525,56
advanced,28526,42
advanced,28527,23
advanced,28528,36
advanced,28529,25
advanced,28530,27
advanced,28531,24
advanced,28532,56
advanced,28533,33
advanced,28534,42
advanced,28535,24
advanced,28536,22
advanced,28537,27
advanced,28538,23
advanced,28539,29
advanced,28540,27
advanced,28541,40
advanced,28542,49
advanced,28543,34
advanced,28544,43
advanced,28545,26
advanced,28546,43
advanced,28547,37
advanced,28548,28
advanced,28549,29
advanced,28550,67
advanced,28551,31
advanced,28552,22
advanced,28553,52
advanced,28554,42
advanced,28555,31
advanced,28556,46
advanced,28557,30
advanced,28558,38
advanced,28559,39
advanced,28560,34
advanced,28561,27
advanced,28562,17
advanced,28563,49
advanced,28564,30
advanced,28565,21
advanced,28566,69
advanced,28567,47
advanced,28568,30
advanced,28569,56
advanced,28570,41
advanced,28571,31
advanced,28572,53
advanced,28573,31
advanced,28574,66
advanced,28575,29
advanced,28576,61
advanced,28577,12
advanced,28578,71
advanced,28579,17
advanced,28580,21
advanced,28581,43
advanced,28582,49
advanced,28583,32
advanced,28584,33
advanced,28585,30
advanced,28586,39
advanced,28587,12
advanced,28588,38
advanced,28589,44
advanced,28590,32
advanced,28591,9
advanced,28592,43
advanced,28593,23
advanced,28594,25
advanced,28595,35
advanced,28596,29
advanced,28597,30
advanced,28598,43
advanced,28599,56
advanced,28600,22
advanced,28601,32
advanced,28602,22
advanced,28603,36
advanced,28604,45
advanced,28605,44
advanced,28606,40
advanced,28607,45
advanced,28608,46
advanced,28609,28
advanced,28610,76
advanced,28611,38
advanced,28612,18
advanced,28613,16
advanced,28614,28
advanced,28615,43
advanced,28616,27
advanced,28617,37
advanced,28618,41
advanced,28619,43
advanced,28620,27
advanced,28621,20
advanced,28622,26
advanced,28623,47
advanced,28624,21
advanced,28625,41
advanced,28626,25
advanced,28627,74
advanced,28628,11
advanced,28629,56
advanced,28630,27
advanced,28631,62
advanced,28632,43
advanced,28633,44
advanced,28634,48
advanced,28635,48
advanced,28636,44
advanced,28637,55
advanced,28638,36
advanced,28639,22
advanced,28640,31
advanced,28641,43
advanced,28642,29
advanced,28643,47
advanced,28644,36
advanced,28645,33
advanced,28646,41
advanced,28647,15
advanced,28648,63
advanced,28649,75
advanced,28650,46
advanced,28651,41
advanced,28652,42
advanced,28653,40
advanced,28654,36
advanced,28655,60
advanced,28656,27
advanced,28657,23
advanced,28658,32
advanced,28659,36
advanced,28660,26
advanced,28661,37
advanced,28662,36
advanced,28663,34
advanced,28664,64
advanced,28665,24
advanced,28666,74
advanced,28667,26
advanced,28668,12
advanced,28669,20
advanced,28670,76
advanced,28671,58
advanced,28672,22
advanced,28673,49
advanced,28674,19
advanced,28675,67
advanced,28676,31
advanced,28677,26
advanced,28678,21
advanced,28679,54
advanced,28680,47
advanced,28681,22
advanced,28682,23
advanced,28683,21
advanced,28684,19
advanced,28685,15
advanced,28686,39
advanced,28687,38
advanced,28688,23
advanced,28689,29
advanced,28690,67
advanced,28691,24
advanced,28692,29
advanced,28693,18
advanced,28694,20
advanced,28695,59
advanced,28696,21
advanced,28697,72
advanced,28698,53
advanced,28699,44
advanced,28700,30
advanced,28701,42
advanced,28702,46
advanced,28703,53
advanced,28704,15
advanced,28705,23
advanced,28706,46
advanced,28707,30
advanced,28708,23
advanced,28709,52
advanced,28710,26
advanced,28711,39
advanced,28712,57
advanced,28713,35
advanced,28714,14
advanced,28715,14
advanced,28716,31
advanced,28717,13
advanced,28718,42
advanced,28719,18
advanced,28720,37
advanced,28721,36
advanced,28722,16
advanced,28723,52
advanced,28724,12
advanced,28725,57
advanced,28726,14
advanced,28727,46
advanced,28728,48
advanced,28729,16
advanced,28730,23
advanced,28731,25
advanced,28732,42
advanced,28733,69
advanced,28734,23
advanced,28735,41
advanced,28736,29
advanced,28737,39
advanced,28738,42
advanced,28739,54
advanced,28740,17
advanced,28741,42
advanced,28742,98
advanced,28743,40
advanced,28744,36
advanced,28745,29
advanced,28746,50
advanced,28747,63
advanced,28748,41
advanced,28749,50
advanced,28750,39
advanced,28751,17
advanced,28752,15
advanced,28753,27
advanced,28754,38
advanced,28755,55
advanced,28756,19
advanced,28757,26
advanced,28758,44
advanced,28759,30
advanced,28760,38
advanced,28761,37
advanced,28762,56
advanced,28763,13
advanced,28764,45
advanced,28765,16
advanced,28766,38
advanced,28767,19
advanced,28768,73
advanced,28769,64
advanced,28770,30
advanced,28771,33
advanced,28772,18
advanced,28773,32
advanced,28774,95
advanced,28775,36
advanced,28776,18
advanced,28777,52
advanced,28778,32
advanced,28779,43
advanced,28780,43
advanced,28781,18
advanced,28782,56
advanced,28783,66
advanced,28784,20
advanced,28785,32
advanced,28786,34
advanced,28787,31
advanced,28788,43
advanced,28789,29
advanced,28790,26
advanced,28791,24
advanced,28792,34
advanced,28793,22
advanced,28794,34
advanced,28795,78
advanced,28796,20
advanced,28797,36
advanced,28798,49
advanced,28799,36
advanced,28800,49
advanced,28801,29
advanced,28802,63
advanced,28803,40
advanced,28804,29
advanced,28805,37
advanced,28806,50
advanced,28807,31
advanced,28808,26
advanced,28809,38
advanced,28810,21
advanced,28811,47
advanced,28812,35
advanced,28813,21
advanced,28814,38
advanced,28815,37
advanced,28816,25
advanced,28817,41
advanced,28818,46
advanced,28819,40
advanced,28820,20
advanced,28821,28
advanced,28822,56
advanced,28823,29
advanced,28824,20
advanced,28825,41
advanced,28826,36
advanced,28827,59
advanced,28828,47
advanced,28829,42
advanced,28830,32
advanced,28831,32
advanced,28832,40
advanced,28833,19
advanced,28834,37
advanced,28835,25
advanced,28836,25
advanced,28837,40
advanced,28838,25
advanced,28839,57
advanced,28840,23
advanced,28841,32
advanced,28842,25
advanced,28843,26
advanced,28844,25
advanced,28845,43
advanced,28846,62
advanced,28847,8
advanced,28848,17
advanced,28849,39
advanced,28850,21
advanced,28851,22
advanced,28852,32
advanced,28853,47
advanced,28854,41
advanced,28855,26
advanced,28856,16
advanced,28857,35
advanced,28858,22
advanced,28859,24
advanced,28860,36
advanced,28861,19
advanced,28862,18
advanced,28863,31
advanced,28864,36
advanced,28865,49
advanced,28866,21
advanced,28867,29
advanced,28868,14
advanced,28869,32
advanced,28870,39
advanced,28871,22
advanced,28872,30
advanced,28873,23
advanced,28874,44
advanced,28875,26
advanced,28876,28
advanced,28877,30
advanced,28878,35
advanced,28879,47
advanced,28880,41
advanced,28881,49
advanced,28882,35
advanced,28883,48
advanced,28884,36
advanced,28885,41
advanced,28886,39
advanced,28887,38
advanced,28888,17
advanced,28889,40
advanced,28890,25
advanced,28891,39
advanced,28892,28
advanced,28893,35
advanced,28894,55
advanced,28895,32
advanced,28896,35
advanced,28897,61
advanced,28898,24
advanced,28899,28
advanced,28900,35
advanced,28901,8
advanced,28902,55
advanced,28903,22
advanced,28904,20
advanced,28905,31
advanced,28906,31
advanced,28907,40
advanced,28908,29
advanced,28909,26
advanced,28910,32
advanced,28911,19
advanced,28912,35
advanced,28913,45
advanced,28914,22
advanced,28915,47
advanced,28916,52
advanced,28917,50
advanced,28918,23
advanced,28919,52
advanced,28920,46
advanced,28921,24
advanced,28922,37
advanced,28923,27
advanced,28924,18
advanced,28925,49
advanced,28926,28
advanced,28927,19
advanced,28928,61
advanced,28929,62
advanced,28930,20
advanced,28931,48
advanced,28932,25
advanced,28933,55
advanced,28934,14
advanced,28935,24
advanced,28936,26
advanced,28937,30
advanced,28938,23
advanced,28939,38
advanced,28940,24
advanced,28941,54
advanced,28942,65
advanced,28943,21
advanced,28944,27
advanced,28945,39
advanced,28946,31
advanced,28947,39
advanced,28948,20
advanced,28949,24
advanced,28950,39
advanced,28951,43
advanced,28952,9
advanced,28953,47
advanced,28954,53
advanced,28955,28
advanced,28956,25
advanced,28957,46
advanced,28958,32
advanced,28959,23
advanced,28960,38
advanced,28961,39
advanced,28962,30
advanced,28963,49
advanced,28964,40
advanced,28965,29
advanced,28966,27
advanced,28967,45
advanced,28968,37
advanced,28969,31
advanced,28970,38
advanced,28971,28
advanced,28972,27
advanced,28973,17
advanced,28974,44
advanced,28975,25
advanced,28976,56
advanced,28977,54
advanced,28978,18
advanced,28979,48
advanced,28980,33
advanced,28981,17
advanced,28982,26
advanced,28983,46
advanced,28984,29
advanced,28985,13
advanced,28986,36
advanced,28987,30
advanced,28988,33
advanced,28989,16
advanced,28990,41
advanced,28991,55
advanced,28992,48
advanced,28993,13
advanced,28994,25
advanced,28995,32
advanced,28996,34
advanced,28997,14
advanced,28998,13
advanced,28999,16
advanced,29000,33
advanced,29001,53
advanced,29002,12
advanced,29003,41
advanced,29004,57
advanced,29005,46
advanced,29006,50
advanced,29007,37
advanced,29008,37
advanced,29009,27
advanced,29010,50
advanced,29011,19
advanced,29012,39
advanced,29013,86
advanced,29014,67
advanced,29015,53
advanced,29016,37
advanced,29017,48
advanced,29018,15
advanced,29019,33
advanced,29020,37
advanced,29021,77
advanced,29022,49
advanced,29023,30
advanced,29024,67
advanced,29025,16
advanced,29026,29
advanced,29027,19
advanced,29028,37
advanced,29029,39
advanced,29030,42
advanced,29031,26
advanced,29032,18
advanced,29033,41
advanced,29034,27
advanced,29035,21
advanced,29036,67
advanced,29037,40
advanced,29038,42
advanced,29039,66
advanced,29040,54
advanced,29041,17
advanced,29042,21
advanced,29043,80
advanced,29044,44
advanced,29045,14
advanced,29046,55
advanced,29047,48
advanced,29048,53
advanced,29049,35
advanced,29050,15
advanced,29051,24
advanced,29052,18
advanced,29053,26
advanced,29054,51
advanced,29055,30
advanced,29056,25
advanced,29057,39
advanced,29058,53
advanced,29059,61
advanced,29060,46
advanced,29061,53
advanced,29062,30
advanced,29063,40
advanced,29064,31
advanced,29065,16
advanced,29066,30
advanced,29067,24
advanced,29068,46
advanced,29069,35
advanced,29070,44
advanced,29071,13
advanced,29072,29
advanced,29073,27
advanced,29074,17
advanced,29075,35
advanced,29076,31
advanced,29077,34
advanced,29078,56
advanced,29079,60
advanced,29080,35
advanced,29081,16
advanced,29082,19
advanced,29083,29
advanced,29084,57
advanced,29085,33
advanced,29086,38
advanced,29087,21
advanced,29088,28
advanced,29089,32
advanced,29090,54
advanced,29091,38
advanced,29092,52
advanced,29093,22
advanced,29094,16
advanced,29095,9
advanced,29096,24
advanced,29097,45
advanced,29098,31
advanced,29099,60
advanced,29100,55
advanced,29101,29
advanced,29102,47
advanced,29103,51
advanced,29104,62
advanced,29105,46
advanced,29106,41
advanced,29107,35
advanced,29108,24
advanced,29109,26
advanced,29110,46
advanced,29111,60
advanced,29112,19
advanced,29113,22
advanced,29114,17
advanced,29115,30
advanced,29116,41
advanced,29117,38
advanced,29118,55
advanced,29119,23
advanced,29120,52
advanced,29121,23
advanced,29122,22
advanced,29123,16
advanced,29124,14
advanced,29125,33
advanced,29126,21
advanced,29127,32
advanced,29128,55
advanced,29129,35
advanced,29130,29
advanced,29131,74
advanced,29132,35
advanced,29133,29
advanced,29134,28
advanced,29135,30
advanced,29136,39
advanced,29137,8
advanced,29138,44
advanced,29139,18
advanced,29140,36
advanced,29141,51
advanced,29142,44
advanced,29143,47
advanced,29144,20
advanced,29145,40
advanced,29146,28
advanced,29147,29
advanced,29148,27
advanced,29149,40
advanced,29150,33
advanced,29151,41
advanced,29152,46
advanced,29153,55
advanced,29154,26
advanced,29155,47
advanced,29156,51
advanced,29157,28
advanced,29158,49
advanced,29159,56
advanced,29160,29
advanced,29161,32
advanced,29162,31
advanced,29163,14
advanced,29164,39
advanced,29165,77
advanced,29166,26
advanced,29167,29
advanced,29168,37
advanced,29169,36
advanced,29170,18
advanced,29171,33
advanced,29172,18
advanced,29173,27
advanced,29174,59
advanced,29175,37
advanced,29176,19
advanced,29177,59
advanced,29178,26
advanced,29179,85
advanced,29180,28
advanced,29181,45
advanced,29182,17
advanced,29183,37
advanced,29184,37
advanced,29185,28
advanced,29186,44
advanced,29187,10
advanced,29188,59
advanced,29189,20
advanced,29190,37
advanced,29191,75
advanced,29192,32
advanced,29193,33
advanced,29194,60
advanced,29195,19
advanced,29196,31
advanced,29197,38
advanced,29198,32
advanced,29199,62
advanced,29200,16
advanced,29201,29
advanced,29202,36
advanced,29203,33
advanced,29204,26
advanced,29205,22
advanced,29206,41
advanced,29207,19
advanced,29208,34
advanced,29209,29
advanced,29210,51
advanced,29211,39
advanced,29212,16
advanced,29213,56
advanced,29214,31
advanced,29215,70
advanced,29216,40
advanced,29217,42
advanced,29218,43
advanced,29219,22
advanced,29220,28
advanced,29221,30
advanced,29222,30
advanced,29223,38
advanced,29224,45
advanced,29225,23
advanced,29226,35
advanced,29227,39
advanced,29228,24
advanced,29229,27
advanced,29230,22
advanced,29231,30
advanced,29232,11
advanced,29233,37
advanced,29234,34
advanced,29235,49
advanced,29236,31
advanced,29237,58
advanced,29238,35
advanced,29239,22
advanced,29240,43
advanced,29241,38
advanced,29242,46
advanced,29243,28
advanced,29244,59
advanced,29245,43
advanced,29246,22
advanced,29247,26
advanced,29248,25
advanced,29249,62
advanced,29250,57
advanced,29251,11
advanced,29252,21
advanced,29253,39
advanced,29254,46
advanced,29255,7
advanced,29256,18
advanced,29257,30
advanced,29258,58
advanced,29259,30
advanced,29260,18
advanced,29261,65
advanced,29262,44
advanced,29263,61
advanced,29264,41
advanced,29265,39
advanced,29266,23
advanced,29267,19
advanced,29268,43
advanced,29269,59
advanced,29270,51
advanced,29271,24
advanced,29272,12
advanced,29273,32
advanced,29274,31
advanced,29275,24
advanced,29276,39
advanced,29277,36
advanced,29278,33
advanced,29279,41
advanced,29280,28
advanced,29281,12
advanced,29282,23
advanced,29283,35
advanced,29284,55
advanced,29285,43
advanced,29286,25
advanced,29287,48
advanced,29288,42
advanced,29289,23
advanced,29290,31
advanced,29291,33
advanced,29292,31
advanced,29293,28
advanced,29294,29
advanced,29295,63
advanced,29296,44
advanced,29297,53
advanced,29298,27
advanced,29299,34
advanced,29300,29
advanced,29301,42
advanced,29302,12
advanced,29303,61
advanced,29304,36
advanced,29305,73
advanced,29306,19
advanced,29307,12
advanced,29308,47
advanced,29309,21
advanced,29310,50
advanced,29311,27
advanced,29312,48
advanced,29313,31
advanced,29314,22
advanced,29315,43
advanced,29316,33
advanced,29317,28
advanced,29318,67
advanced,29319,68
advanced,29320,39
advanced,29321,28
advanced,29322,43
advanced,29323,17
advanced,29324,21
advanced,29325,22
advanced,29326,38
advanced,29327,16
advanced,29328,27
advanced,29329,43
advanced,29330,42
advanced,29331,27
advanced,29332,27
advanced,29333,41
advanced,29334,45
advanced,29335,25
advanced,29336,32
advanced,29337,63
advanced,29338,44
advanced,29339,31
advanced,29340,39
advanced,29341,33
advanced,29342,32
advanced,29343,38
advanced,29344,53
advanced,29345,61
advanced,29346,30
advanced,29347,53
advanced,29348,47
advanced,29349,40
advanced,29350,38
advanced,29351,46
advanced,29352,28
advanced,29353,34
advanced,29354,50
advanced,29355,29
advanced,29356,30
advanced,29357,41
advanced,29358,37
advanced,29359,19
advanced,29360,22
advanced,29361,53
advanced,29362,56
advanced,29363,29
advanced,29364,79
advanced,29365,58
advanced,29366,11
advanced,29367,22
advanced,29368,20
advanced,29369,39
advanced,29370,22
advanced,29371,30
advanced,29372,33
advanced,29373,99
advanced,29374,26
advanced,29375,71
advanced,29376,38
advanced,29377,21
advanced,29378,18
advanced,29379,42
advanced,29380,51
advanced,29381,46
advanced,29382,40
advanced,29383,21
advanced,29384,24
advanced,29385,34
advanced,29386,50
advanced,29387,47
advanced,29388,18
advanced,29389,69
advanced,29390,27
advanced,29391,14
advanced,29392,64
advanced,29393,16
advanced,29394,60
advanced,29395,51
advanced,29396,50
advanced,29397,39
advanced,29398,12
advanced,29399,27
advanced,29400,53
advanced,29401,24
advanced,29402,38
advanced,29403,58
advanced,29404,28
advanced,29405,24
advanced,29406,32
advanced,29407,36
advanced,29408,36
advanced,29409,45
advanced,29410,30
advanced,29411,44
advanced,29412,58
advanced,29413,32
advanced,29414,61
advanced,29415,55
advanced,29416,34
advanced,29417,34
advanced,29418,38
advanced,29419,28
advanced,29420,44
advanced,29421,31
advanced,29422,29
advanced,29423,41
advanced,29424,40
advanced,29425,46
advanced,29426,43
advanced,29427,30
advanced,29428,32
advanced,29429,25
advanced,29430,25
advanced,29431,32
advanced,29432,45
advanced,29433,35
advanced,29434,17
advanced,29435,44
advanced,29436,29
advanced,29437,29
advanced,29438,27
advanced,29439,51
advanced,29440,22
advanced,29441,43
advanced,29442,26
advanced,29443,37
advanced,29444,43
advanced,29445,16
advanced,29446,20
advanced,29447,57
advanced,29448,24
advanced,29449,39
advanced,29450,56
advanced,29451,9
advanced,29452,95
advanced,29453,44
advanced,29454,35
advanced,29455,53
advanced,29456,25
advanced,29457,27
advanced,29458,44
advanced,29459,47
advanced,29460,41
advanced,29461,19
advanced,29462,27
advanced,29463,16
advanced,29464,43
advanced,29465,29
advanced,29466,56
advanced,29467,15
advanced,29468,38
advanced,29469,14
advanced,29470,42
advanced,29471,59
advanced,29472,33
advanced,29473,42
advanced,29474,28
advanced,29475,19
advanced,29476,22
advanced,29477,45
advanced,29478,26
advanced,29479,41
advanced,29480,40
advanced,29481,52
advanced,29482,43
advanced,29483,30
advanced,29484,29
advanced,29485,53
advanced,29486,22
advanced,29487,38
advanced,29488,51
advanced,29489,12
advanced,29490,12
advanced,29491,48
advanced,29492,54
advanced,29493,38
advanced,29494,29
advanced,29495,51
advanced,29496,27
advanced,29497,39
advanced,29498,16
advanced,29499,28
advanced,29500,38
advanced,29501,25
advanced,29502,12
advanced,29503,37
advanced,29504,40
advanced,29505,55
advanced,29506,41
advanced,29507,38
advanced,29508,43
advanced,29509,22
advanced,29510,26
advanced,29511,28
advanced,29512,40
advanced,29513,13
advanced,29514,71
advanced,29515,49
advanced,29516,38
advanced,29517,33
advanced,29518,61
advanced,29519,34
advanced,29520,32
advanced,29521,43
advanced,29522,13
advanced,29523,30
advanced,29524,28
advanced,29525,28
advanced,29526,30
advanced,29527,30
advanced,29528,26
advanced,29529,44
advanced,29530,30
advanced,29531,51
advanced,29532,52
advanced,29533,25
advanced,29534,35
advanced,29535,22
advanced,29536,47
advanced,29537,46
advanced,29538,21
advanced,29539,81
advanced,29540,27
advanced,29541,19
advanced,29542,42
advanced,29543,23
advanced,29544,38
advanced,29545,34
advanced,29546,54
advanced,29547,21
advanced,29548,15
advanced,29549,35
advanced,29550,35
advanced,29551,41
advanced,29552,28
advanced,29553,57
advanced,29554,22
advanced,29555,25
advanced,29556,29
advanced,29557,54
advanced,29558,29
advanced,29559,38
advanced,29560,25
advanced,29561,61
advanced,29562,40
advanced,29563,36
advanced,29564,41
advanced,29565,60
advanced,29566,22
advanced,29567,29
advanced,29568,23
advanced,29569,12
advanced,29570,25
advanced,29571,21
advanced,29572,29
advanced,29573,27
advanced,29574,24
advanced,29575,32
advanced,29576,28
advanced,29577,27
advanced,29578,15
advanced,29579,41
advanced,29580,65
advanced,29581,29
advanced,29582,23
advanced,29583,16
advanced,29584,54
advanced,29585,27
advanced,29586,23
advanced,29587,33
advanced,29588,39
advanced,29589,52
advanced,29590,28
advanced,29591,35
advanced,29592,43
advanced,29593,28
advanced,29594,10
advanced,29595,38
advanced,29596,60
advanced,29597,33
advanced,29598,57
advanced,29599,31
advanced,29600,13
advanced,29601,35
advanced,29602,33
advanced,29603,24
advanced,29604,34
advanced,29605,27
advanced,29606,51
advanced,29607,37
advanced,29608,35
advanced,29609,32
advanced,29610,35
advanced,29611,26
advanced,29612,48
advanced,29613,31
advanced,29614,18
advanced,29615,23
advanced,29616,27
advanced,29617,28
advanced,29618,20
advanced,29619,31
advanced,29620,25
advanced,29621,23
advanced,29622,30
advanced,29623,25
advanced,29624,35
